"","p-value","R-squared","p.valor_beta0","p.valor_Time","p.valor_Time2","p.valor_Time3","p.valor_Time4","p.valor_Time5","p.valor_Time6"
"Dm_00013550-RA",4.71497026805947e-06,0.617293930689064,7.45666034755872e-20,0.00615855175133465,0.0226486556329429,0.0340625032606927,0.040493678520655,0.0440282333548636,0.0460552423350171
"Dm_00013229-RA",9.51632514359635e-07,0.604128422053992,4.23913917673347e-21,NA,0.0260732003353697,0.0293165281591026,0.0306673538754321,0.0318367844733262,NA
"Dm_00012810-RA",3.82717420002393e-13,0.71598940607237,1.14289163568701e-16,0.00182351750101002,0.0183147108012386,NA,NA,0.0407935784313091,0.0425755856595228
"Dm_00012597-RA",1.60176697113053e-14,0.797780378769635,8.22722867366703e-09,8.91805950855995e-05,0.000203942314783354,0.000333521837242555,0.000430854015839915,0.000493423413148509,0.000532643249350702
"Dm_00013645-RA",2.09961455686561e-09,0.626582920183656,3.26862842086451e-32,NA,NA,NA,NA,0.00446948906944894,0.00780298750584327
"Dm_00012017-RA",8.75693808010666e-11,0.674779612079745,4.51566288691354e-08,NA,2.90171997161267e-05,5.30002038419191e-05,6.93637758617944e-05,8.01997720990711e-05,NA
"Dm_00011137-RA",4.41903022181078e-07,0.633824556661996,4.26191473460911e-23,NA,0.0134893991118196,0.0160522062696048,0.0173410598453602,0.0182809216837749,NA
"Dm_00011123-RA",1.5072341244591e-19,0.832911706504628,8.58485795256644e-18,9.74347814538497e-08,2.32318056493612e-07,3.75270620310651e-07,4.76794098687051e-07,5.39758675134956e-07,5.7834989923415e-07
"Dm_00006823-RA",1.78986338531185e-09,0.656531823726206,0.0161449250678404,0.000454584311176764,0.00105450112441436,0.00152038465784528,0.00192841361868481,NA,NA
"Dm_00006931-RA",4.58432494841509e-17,0.772465097925521,7.90877996833357e-30,NA,NA,NA,0.000323591548177505,0.00108671134999398,NA
"Dm_00005864-RA",1.08373691815665e-06,0.607779736816586,2.90134013896514e-06,0.0229399036099125,0.00560138020815589,0.00484022554590629,0.00498587478112023,0.00521592456266238,NA
"Dm_00007846-RA",6.16681209469564e-11,0.606521883270636,6.14719826279024e-22,5.66691734744176e-07,NA,NA,NA,NA,NA
"Dm_00007701-RA",1.76757284719731e-10,0.725441208056599,1.87893415094079e-17,0.00137906982299682,0.0117233588695747,0.0232457797978035,0.0304872536695439,0.0345144114342193,0.0368018782481377
"Dm_00006842-RA",7.1875143859716e-08,0.639193183732214,3.26387592887117e-21,NA,0.0176051548298984,0.0230773052907042,0.0257235932620265,0.0270821299601462,0.027836868689211
"Dm_00008218-RA",2.91943219404492e-07,0.60232355854566,1.95612492544966e-29,NA,0.00943034692310875,0.0108101638525332,0.0111646747332095,0.0113630158950394,NA
"Dm_00007129-RA",7.80638926144119e-10,0.694271055758045,0.00320580507614719,3.14152832927064e-05,0.000181584181761405,0.000358899598517557,0.000489305460858105,0.000570862794067562,0.000620894243234506
"Dm_00008260-RA",4.13419718331007e-07,0.606008358591409,7.39871458754472e-17,0.00417582391688253,0.00872006076219598,0.00977534434608975,0.0103747053073576,NA,NA
"Dm_00008431-RA",1.34335008088175e-24,0.769910055578548,NA,5.75859572067738e-05,0.000154116238704459,0.000241856419740547,0.000315901333192391,NA,NA
"Dm_00006920-RA",4.42762630189387e-09,0.655712508726714,NA,0.00145248172789319,NA,0.00213693781289374,0.00232969129713803,0.00244355056460387,0.00251224509048708
"Dm_00005431-RA",1.42005804121759e-07,0.625585288059486,9.27321728605462e-22,NA,0.000921694250309709,0.000827589650054004,0.000768546581143051,0.00073751482968872,NA
"Dm_00007058-RA",2.55323922006542e-14,0.707355293414472,0.00244932740398454,NA,0.000208613520992188,0.00029651009146658,0.000342286021876122,0.00036678943346648,NA
"Dm_00007448-RA",2.43591270479756e-18,0.823461831816164,4.64948733952938e-14,8.79052493121047e-05,0.000263484497281508,0.000446917528312311,0.000582325210466689,0.000669012167742751,0.000723324003457086
"Dm_00007567-RA",4.30709483660943e-10,0.617126404238794,1.11030405283983e-10,9.11256081558172e-05,0.00137041768993439,0.00330814299834023,NA,0.00615508915588432,NA
"Dm_00008008-RA",5.87326354647671e-10,0.642758220909942,5.80428062788495e-20,NA,0.000952831650633549,0.00709193735463802,NA,NA,NA
"Dm_00005631-RA",5.16918075948358e-16,0.781665623758781,8.50064061201836e-24,NA,0.000273637774704675,0.000671490365398863,0.000945040483875522,0.00110778299624404,NA
"Dm_00018126-RA",3.28813498570293e-08,0.60225719576956,NA,NA,0.0170751732320075,0.0240969545735507,0.0283274897406404,0.0307533998050316,0.032189659292637
"Dm_00017568-RA",2.4276320062312e-09,0.705306011005731,8.98043652948449e-21,NA,0.000760196533198231,0.000899049235628902,0.00104558077011963,0.00114962513114169,0.00121875202369424
"Dm_00017932-RA",9.61495066040192e-07,0.602384815296634,5.46590554361463e-15,0.000241631010553624,0.0010068138094798,0.00206439880431216,0.0029280061688586,0.00353032992384027,NA
"Dm_00017927-RA",2.4098598938307e-08,0.696136854726064,3.8031350786162e-22,0.00818446218735389,0.0119185969241421,0.01483553537385,0.0165795414537978,0.0175750104118269,0.0181596410436797
"Dm_00017787-RA",1.00821037667796e-11,0.738524458989884,4.16469556260864e-09,0.0342763970757292,0.0208655277186616,0.0236616372299201,0.0265540934200173,0.0285020092161649,0.0297371304096013
"Dm_00016237-RA",1.00902012824553e-16,0.773504487685636,8.60851302000323e-26,NA,NA,2.59793921654308e-05,3.38680500388756e-05,3.83785588914867e-05,4.10464335485249e-05
"Dm_00017605-RA",4.53802152879697e-12,0.761340815732954,3.0231282852857e-18,0.00946914493864943,0.019850674790816,0.0262360868480887,0.0297681349201536,0.0317198140296681,0.0328490071390835
"Dm_00016309-RA",1.13122912685582e-23,0.757676768476744,1.9918829825611e-13,1.45216287707669e-06,NA,0.000199683318765383,0.000318214471066415,0.000403534874506656,NA
"Dm_00017885-RA",1.76083370014425e-17,0.807642911907816,1.71298396876158e-20,NA,2.37067101903937e-05,1.91778790552765e-05,1.68266866206591e-05,1.5569259450632e-05,1.48500878945465e-05
"Dm_00018077-RA",1.30363678889746e-11,0.707729403897033,2.53582256306201e-09,9.76676245697281e-06,1.70402789977268e-05,1.86369436498307e-05,1.85704383139561e-05,1.82949018612374e-05,NA
"Dm_00017893-RA",2.70342929924868e-06,0.63808988862039,5.57023766274868e-10,0.000902525856786595,0.00513388816773774,0.00973686624120411,0.0128953581930808,0.0147835002728163,0.0159106256813469
"Dm_00017895-RA",2.41894236172138e-41,0.854257703993173,NA,NA,0.00430032790057658,0.00350168825993652,0.00309645450628641,0.00288584923182233,NA
"Dm_00018047-RA",2.86139388214226e-08,0.648296566503348,3.84682165989654e-31,NA,0.0178644796190959,0.0126878640933084,0.0127214770827153,0.013427712151462,NA
"Dm_00015937-RA",2.57723410722252e-08,0.629482262080493,1.8352494960984e-13,NA,0.0015827879239811,0.00138613300864343,0.00129356747970225,0.00127475227697066,NA
"Dm_00015938-RA",3.72774010536114e-06,0.609100639046147,3.158991899097e-20,NA,NA,0.0447960091036656,0.0458321581147456,0.0460538674525051,0.0461647989531749
"Dm_00016296-RA",1.43785308262015e-11,0.644540690971116,3.54911461966735e-24,0.000221521089775123,0.0108692419419539,NA,NA,NA,NA
"Dm_00016202-RA",5.97069218116265e-06,0.640159978719546,4.9765956358645e-18,0.0211934508990274,0.00548393505767123,0.00445460671412375,0.00427247047985699,0.00423577402942023,0.00423099826965378
"Dm_00018034-RA",2.6171519845851e-18,0.754875061143437,2.0018578887449e-10,NA,0.000226438334056299,0.00038656833431418,0.000487749473533639,0.000546892295771421,0.000582106506761426
"Dm_00017485-RA",1.07728118721003e-12,0.771647732172133,NA,0.00332445121750281,0.0152953081276327,0.0279984255324522,0.0368816633746109,0.0422901502962021,0.045560838668815
"Dm_00018068-RA",1.77851163509039e-11,0.765128517445956,4.62387609067908e-13,0.0147908876775591,0.0190702319912626,0.0253531890478075,0.0299272177688867,0.0327885456744994,0.0345532541800944
"Dm_00015696-RA",4.87887046918057e-10,0.693881197411378,1.46606284462017e-21,NA,0.000119390448508619,0.000174690222529638,0.000217048279523034,0.000251731456786585,NA
"Dm_00016714-RA",6.67992574294355e-20,0.782323931135169,1.26137296291726e-24,NA,NA,0.000649695926588322,0.00456956043670269,NA,NA
"Dm_00016479-RA",7.0905618696824e-61,0.931874770510263,4.29274218488514e-14,4.63479886534099e-08,5.41596970330506e-07,1.60778052233087e-06,2.70425124728513e-06,3.52635212177644e-06,4.08411474272543e-06
"Dm_00014734-RA",5.25108285034375e-09,0.671341769655143,3.75459061647953e-21,0.00104180673570645,0.00042769028206956,0.000400424330173107,0.000415896334423872,0.00043377290214035,NA
"Dm_00016567-RA",1.36313504064607e-10,0.731953640107567,1.3304188518824e-14,0.000317808500805919,0.00142322045900317,0.0024594714542146,0.00311578401657473,0.00349468064887043,0.00371720424889755
"Dm_00015780-RA",3.01739265074421e-09,0.662237267841349,2.60885850962473e-18,NA,NA,0.0251072517110075,0.0322516242211959,0.0362085063152606,0.0386125376508609
"Dm_00013668-RA",1.99919847393017e-07,0.673230921812546,2.76061544814998e-12,0.0114374989851221,0.0260213177862938,0.0372111017922837,0.0436876258010394,0.0472700574349126,0.0493295161804311
"Dm_00014318-RA",8.00866999446041e-21,0.748664530336077,3.17811317850362e-25,2.66925963171713e-09,NA,NA,NA,NA,NA
"Dm_00014320-RA",8.72108337909812e-16,0.789169466816365,0.00068666656449936,0.00786871997653426,0.0203152300993649,0.0247714300259765,0.0263582634678772,0.026998820786926,0.0272958388162585
"Dm_00015742-RA",4.55940742890151e-10,0.685126652676156,3.36492362066993e-27,NA,NA,0.00770434659522289,0.00951503457023712,0.0104553034138105,0.0109938740383213
"Dm_00010458-RA",5.8400578859544e-22,0.771998796325057,3.07336218788422e-32,1.84975178534398e-09,NA,NA,NA,NA,NA
"Dm_00010459-RA",4.07788414376366e-17,0.730508200644756,9.10801961747635e-26,1.87830087547631e-08,NA,NA,NA,NA,NA
"Dm_00010333-RA",4.84635736497449e-18,0.798657679834041,NA,7.69809039492314e-06,1.66898823471616e-05,2.5167144230045e-05,3.09633738077308e-05,3.44997341470668e-05,3.6651110601978e-05
"Dm_00007357-RA",1.85969802227848e-29,0.883003936359226,3.7660819969274e-20,0.0476609129778508,0.0306831007156982,0.0274379394763231,0.0260878665706161,0.0254048877475525,0.0250250646351257
"Dm_00008931-RA",1.24944424920584e-23,0.848147740110378,1.42268689311235e-10,9.02778412883576e-06,2.0352791699594e-05,3.22992203584386e-05,4.00534554473826e-05,4.45676740713245e-05,4.72237738202518e-05
"Dm_00010503-RA",8.24551840594907e-10,0.732611617892303,9.5470607552222e-15,NA,3.42232646794914e-06,3.79848104278516e-06,4.08924135323046e-06,4.2707521060367e-06,4.38252060931046e-06
"Dm_00010187-RA",1.01075158566867e-07,0.690796105021101,NA,0.00101535032679581,0.00170370027905819,0.00247825915597212,0.00300353221167312,0.00331826320154735,0.00350707185412683
"Dm_00010149-RA",2.8084164641649e-10,0.718523414191342,9.04665635492156e-23,NA,0.00871172950371361,0.0109368945618903,0.012523957029995,0.0135010975286345,0.0141051181901348
"Dm_00010749-RA",5.11908604974111e-06,0.638523877459398,3.62698362666275e-21,0.000334565477210216,7.53339523989267e-05,5.45526921675339e-05,4.89236964308957e-05,4.67630132427163e-05,4.57521417355931e-05
"Dm_00009621-RA",2.90904722977263e-14,0.747637758757778,5.82140196656887e-23,0.000392034431002092,0.00730811870444498,0.0192663378979018,0.0307128051823782,NA,NA
"Dm_00008435-RA",1.43286637839272e-20,0.816582753515954,3.13978280147898e-21,NA,0.000803246641922778,0.000640352614865139,0.000583824848755171,0.000557777992598277,0.000543989118511265
"Dm_00008439-RA",4.23490690569287e-13,0.74361976167911,1.10114607236198e-18,2.3760147141856e-06,1.44660577014168e-05,NA,4.45272671123036e-05,5.3881744697479e-05,6.02383266904136e-05
"Dm_00009177-RA",1.05760831898221e-28,0.856914909162368,1.74180723429374e-06,6.30980902092072e-06,1.09691467398626e-05,1.8359591745749e-05,2.45280248879821e-05,2.87352876872523e-05,3.14654155957557e-05
"Dm_00009178-RA",4.76322911714131e-06,0.626636953039091,3.5759187164182e-19,0.00423367395007882,0.0170302791007168,0.0259488383731112,0.0310726774443396,0.033914669943716,0.0355500924076118
"Dm_00009176-RA",3.04700516069002e-12,0.770709243211727,0.0222577427864388,7.29031464657501e-05,0.000133596567702647,0.000194497958331648,0.000235552569327227,0.00026040267844917,0.000275464075951513
"Dm_00010635-RA",3.47670577097767e-12,0.695975688287857,1.94302341702356e-28,NA,NA,0.00183206700822195,0.00793831908786739,NA,NA
"Dm_00010636-RA",2.04807254945491e-13,0.722363374561909,6.60752254519421e-31,NA,0.000117979331498309,0.000441043147002877,0.000850128187218459,NA,NA
"Dm_00008521-RA",4.80827253756021e-16,0.714998788043746,NA,0.000210380513867211,0.00145208707238976,NA,NA,0.00442939515985461,0.0048675428060787
"Dm_00010274-RA",2.21346876718127e-06,0.624619515696897,2.331640863737e-25,NA,0.00341932864322434,0.00502217238747531,0.00598996875944113,0.00655163103252645,0.0068886273019521
"Dm_00010472-RA",1.42088127396488e-21,0.783020667728874,1.55144660718942e-32,NA,NA,3.86783265329517e-09,NA,NA,NA
"Dm_00009996-RA",9.55514263632039e-07,0.660340495289356,3.54698953819423e-11,0.00159989968742267,0.00381826912164912,0.00536166231632125,0.0062874917741279,0.00681858924618527,0.00713124649444654
"Dm_00010530-RA",4.63512579164153e-10,0.64236601269109,8.60566920645233e-19,0.00142221545887974,0.0442352887672105,NA,NA,NA,NA
"Dm_00010528-RA",2.10037778906797e-12,0.7517144466285,6.1088740025866e-14,1.58086766292749e-05,2.15022897852383e-05,2.76606993185704e-05,3.15832400014803e-05,3.39049872566336e-05,3.53034180156271e-05
"Dm_00010531-RA",2.01106026999631e-11,0.647929554520402,1.98287831094186e-33,NA,NA,NA,NA,9.71308421071201e-07,NA
"Dm_00010529-RA",6.39354110737415e-07,0.63165809914762,2.09832583077546e-30,NA,0.00461770745592423,0.0044806611403849,0.00416974723788725,0.00396288368863671,0.00383562750655663
"Dm_00008308-RA",3.2289054680049e-15,0.775302672381891,2.93977591846252e-13,0.00016543213540737,0.000129827378893153,0.000160866175088126,0.000186612575850789,0.000203426808218679,0.000214045741568104
"Dm_00008316-RA",2.03284638500189e-17,0.766259654368508,5.09408377252814e-33,0.000329927844138246,NA,NA,0.0343996313869497,0.0377983682489618,NA
"Dm_00017167-RA",9.87287640358638e-18,0.794791092287565,2.42523922081786e-09,0.000522628141928676,0.000553576054731973,0.000699632469350329,0.000800482313191507,0.00086166840712138,0.000898744645430218
"Dm_00017447-RA",1.17306750691099e-13,0.741488569890097,1.4767766816235e-12,NA,8.02336070622112e-05,0.000104470222693332,0.000123681673795906,0.000139381426643146,NA
"Dm_00017562-RA",2.9689065527531e-12,0.735652128343538,1.47229331806196e-18,1.99332367676822e-06,4.11353435059853e-06,NA,8.46353903134919e-06,9.73763415534501e-06,1.05893908462296e-05
"Dm_00017564-RA",1.4226857024303e-12,0.768200642878661,2.0509816077725e-20,0.000135576082795627,2.68315126401529e-05,2.05541065156855e-05,1.91634053115287e-05,1.87329612851189e-05,1.85725478454711e-05
"Dm_00017392-RA",2.6581788468215e-06,0.602421364551076,4.06962066560877e-12,NA,0.015614837497101,0.0202841471434873,0.0232609989168172,0.0250735148201683,0.0261940480602013
"Dm_00017554-RA",8.60275113699158e-07,0.616595006304598,1.97045956807648e-23,NA,0.0287885815137211,0.0298888675779724,0.0303119094007858,0.0305753188981085,0.030749308443779
"Dm_00017651-RA",1.13653533741331e-10,0.728645952670859,2.00911901286202e-17,NA,3.25789955804657e-05,2.12802781780753e-05,1.82087856139217e-05,1.73668890843847e-05,NA
"Dm_00017526-RA",1.48918545370846e-08,0.659418795787014,1.2136514327254e-08,0.00495022770999189,0.0049039288217469,0.0056156112956539,0.00610040680235272,0.00638657955897594,0.00655706414816256
"Dm_00017582-RA",2.36976170064802e-10,0.654047500402854,2.28734893181435e-31,NA,NA,0.00689804047393274,0.0290863403229611,NA,NA
"Dm_00017438-RA",3.54515811756967e-16,0.767878700770064,4.91594057093329e-28,NA,0.00143535584272964,0.00265404436272354,0.00332881416073776,0.00374301902660222,NA
"Dm_00017577-RA",1.77078194673032e-11,0.710175647527421,6.07754412183407e-17,0.00104349045274446,0.00149551065983351,0.00168164967122891,0.00189299760945828,0.00207882305581625,NA
"Dm_00017520-RA",8.67320617415757e-10,0.682746108985344,1.68323360178122e-24,NA,NA,0.00218283022471352,0.00320358894094115,0.00386359614008063,0.00428554857409092
"Dm_00016470-RA",2.37468386958315e-09,0.708825237005487,9.01665378052714e-13,3.11950487152461e-05,3.1062387653577e-05,3.62605183847018e-05,3.97826110737379e-05,4.18737342327031e-05,4.31277239986982e-05
"Dm_00016891-RA",7.88340500478554e-12,0.749861700227277,6.81453982954417e-07,2.16811671030492e-05,7.80776362239301e-05,0.000136952022931908,0.000178548752029915,0.000204256724393395,0.000219986676773512
"Dm_00016062-RA",3.22443277603368e-12,0.759818313521514,5.47857318985489e-19,6.88622509500556e-05,5.51275921329731e-05,6.23335068314956e-05,6.80397398236088e-05,7.16171266887231e-05,7.38171903688912e-05
"Dm_00015419-RA",1.64009399423349e-40,0.90500600900329,1.2958353011808e-16,3.17150067406458e-08,1.0012562220362e-07,1.98330396811156e-07,2.81867219248813e-07,3.39094296468043e-07,3.76187743044596e-07
"Dm_00016664-RA",1.26463402833841e-07,0.689345700182428,1.23605738711691e-09,0.0149455554818245,0.018236748193583,0.0223093257303342,0.0249533317988888,0.0265229301754444,0.0274670569553473
"Dm_00017169-RA",8.68491322069782e-11,0.647253908762834,7.85423083274536e-31,3.86249368278465e-06,NA,NA,0.000894402352333002,NA,NA
"Dm_00015779-RA",1.61255226093252e-07,0.66104706991698,5.00763434483484e-26,NA,0.000110295314819772,0.000182948284444446,0.000234601069426043,0.000266898904716151,0.000286940644402534
"Dm_00015210-RA",2.55397585692823e-11,0.667088950414371,7.49460681078725e-31,NA,NA,NA,NA,1.67455075178583e-05,2.68171919441117e-05
"Dm_00013986-RA",8.92048093695537e-11,0.657664880348398,2.22560052610017e-32,2.48487498051865e-07,NA,NA,NA,NA,NA
"Dm_00017221-RA",2.25193982372817e-06,0.604389944347511,1.55432037675625e-12,NA,0.00922722138251549,0.0142296338726139,0.0171281060427599,0.0187327966077062,0.0196597024221056
"Dm_00014515-RA",2.24578535242852e-07,0.616059750940154,7.28689859728749e-29,NA,0.00722181031187549,0.0114572230977897,0.0136558604638462,0.014889970906807,NA
"Dm_00017287-RA",4.37062236837717e-19,0.798579315478671,1.15084309229786e-28,NA,0.000121081994836743,0.00023713047885455,0.000320911339524636,0.000383040476708458,NA
